;ID.SENTENÇA;SENTENÇA;ARG1;REL;ARG2;COERÊNCIA
777;54;O grau de adesão e respeito a essas normas está ligado a os atributos morais de os participantes . ;O grau de adesão e respeito a essas normas ; está;ligado a os atributos morais de os participantes ;
778;54;O grau de adesão e respeito a essas normas está ligado a os atributos morais de os participantes . ;O grau de adesão e respeito a essas normas ; está ligado;a os atributos morais de os participantes ;
779;55;Vira só restaurante sendo que o bar será deslocado para o pátio de o fundo , com direito a performance de o deejay Bid , mais Bartolo e Hori . ;o bar ; será deslocado;para o pátio de o fundo ;
780;55;;o bar ; será deslocado;com direito a performance de o deejay , mais Bartolo ;
781;55;;o bar ; será deslocado;com direito a performance de o deejay , mais Bartolo e Hori ;
782;55;;o bar ; será deslocado;com direito a performance de o deejay Bid ;
783;55;;o bar ; será deslocado;com direito a performance de o deejay Bid , mais Bartolo e Hori ;
784;55;;o bar ; será deslocado;para o pátio de o fundo , com direito a performance de o deejay Bid ;
785;55;;o bar ; será deslocado;para o pátio de o fundo , com direito a performance de o deejay Bid , mais Bartolo ;
786;55;;o bar ; será deslocado;para o pátio de o fundo , com direito a performance de o deejay Bid , mais Bartolo e Hori ;
787;55;;o bar ; será deslocado;para o pátio de o fundo , com direito a performance de o deejay Bid Hori ;
788;55;;o bar ; será deslocado;para o pátio de o fundo , com direito a performance de o deejay Hori ;
789;55;;o bar ; será deslocado;para o pátio de o fundo , com direito a performance de o deejay mais Bartolo ;
790;55;;o deejay ; é;Bid ;
791;55;;o deejay ; é;mais Bartolo ;
792;56;Músicos : Edgard Scandurra , Paulo Tatit , Zaba Moreau , Pedro Ito e Peter Price . ;;;;
793;57;a os poucos , chegavam os Zamboni , os Tomasi , os Fitarelli , com suas tradições e , é claro , com cepas de videiras . ;;;;
794;57;a os poucos , chegavam os Zamboni , os Tomasi , os Fitarelli , com suas tradições e , é claro , com cepas de videiras . ;os Zamboni ; chegavam;os Tomasi ;
795;57;a os poucos , chegavam os Zamboni , os Tomasi , os Fitarelli , com suas tradições e , é claro , com cepas de videiras . ;os Zamboni , os Tomasi , os Fitarelli ; chegavam;com suas tradições ;
796;57;a os poucos , chegavam os Zamboni , os Tomasi , os Fitarelli , com suas tradições e , é claro , com cepas de videiras . ;os Zamboni , os Tomasi , os Fitarelli , com suas tradições ; chegavam;a os poucos ;
797;57;;os Fitarelli , com suas tradições ; chegavam;a os poucos ;
798;57;;os Fitarelli , com suas tradições ; chegavam;com cepas de videiras ;
799;57;;os Fitarelli , com suas tradições ; chegavam;os Tomasi ;
800;57;;os Fitarelli , com suas tradições ; chegavam;os Tomasi , , com cepas de videiras ;
801;57;;os Zamboni ; chegavam;a os poucos ;
802;57;;os Zamboni ; chegavam;com cepas de videiras ;
803;57;;os Zamboni ; chegavam;os Tomasi , , com cepas de videiras ;
804;57;;os Zamboni , os Tomasi , os Fitarelli ; chegavam;a os poucos ;
805;57;;os Zamboni , os Tomasi , os Fitarelli ; é;claro ;
806;57;;os Zamboni , os Tomasi , os Fitarelli ; é;claro , com cepas de videiras ;
807;57;;os Zamboni , os Tomasi , os Fitarelli , com suas tradições ; é;claro ;
808;57;;os Zamboni , os Tomasi , os Fitarelli , com suas tradições ; é;claro , com cepas de videiras ;
809;58;O IPMF foi criado para vigorar somente até o próximo dia 31 . ;O IPMF ; foi criado;para vigorar somente até o próximo dia 31 ;
810;59;Até mesmo en a Organização por a Libertação de a Palestina ( OLP ) houve críticas a o líder . ;a Até mesmo Organização por a Libertação de a Palestina ; houve;críticas ;
811;59;Até mesmo en a Organização por a Libertação de a Palestina ( OLP ) houve críticas a o líder . ;a Libertação de a Palestina ; é;( OLP ) ;
812;59;Até mesmo en a Organização por a Libertação de a Palestina ( OLP ) houve críticas a o líder . ;mesmo en a Organização por a Libertação de a Palestina ; é;( OLP ) ;
813;59;;a Até mesmo Organização por a Libertação de a Palestina ; houve;críticas a o líder ;
814;59;;a Organização por a Libertação de a Palestina ; é;( OLP ) ;
815;60;Os 50 contribuintes mais ricos de o país declararam a a Receita Federal en o ano passado um patrimônio de US $ 11,7 bilhões , mas só recolheram US $ 6,2 milhões de Imposto de Renda en o exercício de 1992 . ;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal ;
816;60;;mas ; só recolheram;US $ 6,2 milhões ;
817;60;;mas ; só recolheram;US $ 6,2 milhões de Imposto de Renda ;
818;60;;mas ; só recolheram;US $ 6,2 milhões de Imposto de Renda en o exercício de 1992 ;
819;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita de Imposto de Renda ;
820;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita en o exercício de 1992 ;
821;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal , mas só recolheram US $ 6,2 milhões ;
822;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal de Imposto de Renda ;
823;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal en o ano ;
824;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal en o ano passado ;
825;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal en o ano passado um patrimônio de US $ 11,7 bilhões ;
826;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal en o ano passado um patrimônio de US $ 11,7 bilhões , mas só recolheram US $ 6,2 milhões ;
827;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal en o ano passado um patrimônio de US $ 11,7 bilhões , mas só recolheram US $ 6,2 milhões de Imposto de Renda ;
828;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal en o ano passado um patrimônio de US $ 11,7 bilhões , mas só recolheram US $ 6,2 milhões de Imposto de Renda en o exercício de 1992 ;
829;60;;Os 50 contribuintes mais ricos de o país ; declararam;a a Receita Federal um patrimônio de US $ 11,7 bilhões ;
830;60;;Os 50 contribuintes mais ricos de o país ; declararam;en o ano ;
831;60;;Os 50 contribuintes mais ricos de o país ; declararam;en o ano passado um patrimônio de US $ 11,7 bilhões ;
832;60;;Os 50 contribuintes mais ricos de o país ; declararam;mas só recolheram en o exercício de 1992 ;
833;60;;Os 50 contribuintes mais ricos de o país ; declararam;mas só recolheram US $ 6,2 milhões ;
834;60;;Os 50 contribuintes mais ricos de o país ; declararam;mas só recolheram US $ de Imposto de Renda ;
835;60;;Os 50 contribuintes mais ricos de o país ; declararam;mas só recolheram US $ en o exercício de 1992 ;
836;60;;Os 50 contribuintes mais ricos de o país ; declararam;passado , mas só recolheram en o exercício de 1992 ;
837;60;;Os 50 contribuintes mais ricos de o país ; declararam;passado , mas só recolheram US $ 6,2 milhões ;
838;60;;Os 50 contribuintes mais ricos de o país ; declararam;passado , mas só recolheram US $ de Imposto de Renda ;
839;60;;Os 50 contribuintes mais ricos de o país ; declararam;passado um patrimônio de US $ 11,7 bilhões ;
840;61;Importante lembrar que a violência , hoje , acontece fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc . ;a violência ; hoje , acontece;fora de os estádios ;
841;61;Importante lembrar que a violência , hoje , acontece fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc . ;a violência ; hoje , acontece;fora de os estádios , en as torcidas ;
842;61;Importante lembrar que a violência , hoje , acontece fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc . ;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos ;
843;61;Importante lembrar que a violência , hoje , acontece fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc . ;Importante ; lembrar;en as torcidas ;
844;61;;a violência ; hoje , acontece;e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc ;
845;61;;a violência ; hoje , acontece;e , também , dentro de as quatro linhas também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc ;
846;61;;a violência ; hoje , acontece;en as torcidas ;
847;61;;a violência ; hoje , acontece;en as torcidas ;x
848;61;;a violência ; hoje , acontece;fora de os estádios ;
849;61;;a violência ; hoje , acontece;fora de os estádios ;x
850;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas ;
851;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas ;x
852;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores ;
853;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos ;x
854;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc ;
855;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc ;x
856;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , juízes etc ;
857;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas , juízes etc ;x
858;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas etc ;
859;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas juízes ;
860;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas também , dentro de as quatro linhas , entre jogadores , técnicos , juízes etc ;
861;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas e , também , dentro de as quatro linhas técnicos ;
862;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas também , dentro de as quatro linhas ;
863;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas também , dentro de as quatro linhas ;x
864;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas também , dentro de as quatro linhas , juízes etc ;
865;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas também , dentro de as quatro linhas , juízes etc ;x
866;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas também , dentro de juízes etc ;
867;61;;a violência ; hoje , acontece;fora de os estádios , en as torcidas também , dentro de juízes etc ;x
868;61;;a violência ; hoje , acontece;fora de também dentro de as quatro linhas etc ;
869;61;;a violência ; hoje , acontece;fora de também dentro de as quatro linhas etc ;x
870;61;;a violência ; hoje , acontece;fora de também dentro de as quatro linhas juízes ;
871;61;;a violência ; hoje , acontece;fora de também dentro de as quatro linhas juízes ;x
872;61;;a violência ; hoje , acontece;fora de também dentro de as quatro linhas técnicos ;
873;61;;a violência ; hoje , acontece;fora de também dentro de as quatro linhas técnicos ;x
874;61;;a violência ; hoje , acontece;fora en as torcidas ;
875;61;;a violência ; hoje , acontece;fora en as torcidas ;x
876;61;;a violência ; hoje , acontece;fora en as torcidas e , também , dentro de as quatro linhas etc ;
877;61;;a violência ; hoje , acontece;fora en as torcidas e , também , dentro de as quatro linhas juízes ;
878;61;;a violência ; hoje , acontece;fora en as torcidas e , também , dentro de as quatro linhas técnicos ;
879;61;;a violência ; hoje , acontece;também , dentro de as quatro linhas , juízes etc ;
880;61;;a violência ; hoje , acontece;também , dentro de as quatro linhas , juízes etc ;x
881;61;;Importante ; lembrar;que ;
882;61;;Importante ; lembrar;também dentro de as quatro linhas ;
883;61;;Importante ; lembrar;também dentro de as quatro linhas técnicos ;
884;62;Folha Algumas empresas de Santa Catarina e de São Paulo reajustaram seus preços como consequência de o dissídio salarial concedido a os seus trabalhadores . ;;;;
885;62;Folha Algumas empresas de Santa Catarina e de São Paulo reajustaram seus preços como consequência de o dissídio salarial concedido a os seus trabalhadores . ;Algumas empresas de Santa Catarina e de São Paulo ; reajustaram;seus preços ;
886;62;Folha Algumas empresas de Santa Catarina e de São Paulo reajustaram seus preços como consequência de o dissídio salarial concedido a os seus trabalhadores . ;Folha ; reajustaram;seus preços ;
887;62;;Algumas empresas de Santa Catarina de São Paulo ; reajustaram;seus preços ;
888;62;;Algumas empresas de Santa Catarina de São Paulo ; reajustaram;seus preços como consequência de o dissídio salarial ;
889;62;;Algumas empresas de Santa Catarina de São Paulo ; reajustaram;seus preços como consequência de o dissídio salarial concedido a os seus trabalhadores ;
890;62;;Algumas empresas de Santa Catarina de São Paulo ; reajustaram;seus preços concedido a os seus trabalhadores ;
891;62;;Algumas empresas de Santa Catarina e de São Paulo ; reajustaram;seus preços como consequência de o dissídio salarial ;
892;62;;Algumas empresas de Santa Catarina e de São Paulo ; reajustaram;seus preços como consequência de o dissídio salarial concedido a os seus trabalhadores ;
893;62;;Algumas empresas de Santa Catarina e de São Paulo ; reajustaram;seus preços concedido a os seus trabalhadores ;
894;62;;Folha ; reajustaram;seus preços como consequência de o dissídio salarial ;
895;62;;Folha ; reajustaram;seus preços como consequência de o dissídio salarial concedido a os seus trabalhadores ;
896;62;;Folha ; reajustaram;seus preços concedido a os seus trabalhadores ;
897;63;Dener morreu en o dia 19 de abril em um acidente de carro , en o Rio . ;Dener ; morreu;en o dia 19 de abril ;
898;63;;Dener ; morreu;em um acidente de carro ;
899;63;;Dener ; morreu;en o dia 19 de abril em um acidente de carro ;
900;63;;Dener ; morreu;en o dia 19 de abril em um acidente de carro , en o Rio ;
901;63;;Dener ; morreu;en o Rio ;
902;64;Segundo o técnico Zé Roberto , após as fériasa seleção vai aproveitar o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória , entre eles o saque e o passe . ;as fériasa seleção ; vai aproveitar;o intervalo ;
903;64;Segundo o técnico Zé Roberto , após as fériasa seleção vai aproveitar o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória , entre eles o saque e o passe . ;o técnico ; é;Zé Roberto ;
904;64;;as fériasa seleção ; vai aproveitar;o intervalo , entre eles o saque e o passe ;
905;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga ;
906;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória ;
907;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória , entre eles o saque ;
908;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória , entre eles o saque e o passe ;
909;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória , entre eles o saque Segundo o técnico Zé Roberto ;
910;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória o passe ;
911;64;;as fériasa seleção ; vai aproveitar;o intervalo até a fase final de a Liga para corrigir as falhas apresentadas en a fase classificatória o passe Segundo o técnico Zé Roberto ;
912;64;;as fériasa seleção ; vai aproveitar;o intervalo para corrigir , entre eles o saque e o passe ;
913;64;;as fériasa seleção ; vai aproveitar;o intervalo para corrigir as falhas apresentadas en a fase classificatória ;
914;64;;as fériasa seleção ; vai aproveitar;o intervalo Segundo o técnico Zé Roberto ;
915;64;;o técnico ; é;Zé Roberto ;
916;65;O diretor - presidente de a Splice , Antonio Beldi , afirmou ontem que a prefeitura ainda não pagou os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de dezembro e janeiro . ;a prefeitura ; ainda não pagou;os US $ 600 mil ;
917;65;;a prefeitura ; ainda não pagou;os US $ 600 mil ;x
918;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes ;
919;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes ;x
920;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta ( zona leste ) ;
921;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta ( zona leste ) ;x
922;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo ;
923;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo ;x
924;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ;
925;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ;x
926;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) ;
927;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) ;x
928;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de dezembro ;
929;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de dezembro ;x
930;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de dezembro e janeiro ;
931;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de dezembro e janeiro ;x
932;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de janeiro ;
933;65;;a prefeitura ; ainda não pagou;os US $ 600 mil referentes a a coleta de lixo en o bairro de a Penha ( zona leste ) en os meses de janeiro ;x
934;65;;a prefeitura ; ainda não pagou;os US $ en o bairro de a Penha ( zona leste ) ;
935;65;;a prefeitura ; ainda não pagou;os US $ en o bairro de a Penha ( zona leste ) ;x
936;65;;a prefeitura ; ainda não pagou;os US $ en o bairro en os meses de dezembro e janeiro ;
937;65;;a prefeitura ; ainda não pagou;os US $ en o bairro en os meses de dezembro e janeiro ;x
938;65;;a prefeitura ; ainda não pagou;os US $ en os meses de dezembro e janeiro ;
939;65;;a prefeitura ; ainda não pagou;os US $ en os meses de dezembro e janeiro ;x
940;65;;Antonio Beldi ; afirmou;ontem que ;
941;65;;Antonio Beldi ; afirmou;que ;
942;65;;O diretor - presidente de a Splice ; afirmou;ontem que ;
943;65;;O diretor - presidente de a Splice ; afirmou;que ;
944;65;;O diretor - presidente de a Splice ; é;Antonio Beldi ;
945;66;A queda foi ajudada por a retração de 1,69 % en os preços de os produtos de higiene pessoal , que acumulam redução de 1,91 % en o mês . ;A queda ; foi ajudada;por a retração de 1,69 % ;
946;66;;A queda ; foi ajudada;en os preços de os produtos , que acumulam redução de 1,91 % ;
947;66;;A queda ; foi ajudada;en os preços de os produtos , que acumulam redução en o mês ;
948;66;;A queda ; foi ajudada;en os preços de os produtos de higiene pessoal ;
949;66;;A queda ; foi ajudada;por a retração , que acumulam redução de 1,91 % ;
950;66;;A queda ; foi ajudada;por a retração , que acumulam redução en o mês ;
951;66;;A queda ; foi ajudada;por a retração de 1,69 % en os preços de os produtos de higiene pessoal ;
952;66;;A queda ; foi ajudada;por a retração de 1,69 % en os preços de os produtos de higiene pessoal , que acumulam redução de 1,91 % ;
953;66;;A queda ; foi ajudada;por a retração de 1,69 % en os preços de os produtos de higiene pessoal , que acumulam redução de 1,91 % en o mês ;
954;66;;A queda ; foi ajudada;por a retração en os preços de os produtos , que acumulam redução de 1,91 % ;
955;66;;A queda ; foi ajudada;por a retração en os preços de os produtos , que acumulam redução en o mês ;
956;66;;A queda ; foi ajudada;por a retração en os preços de os produtos de higiene pessoal ;
957;66;;a retração de 1,69 % en os preços de os produtos de higiene pessoal ; acumulam;redução de 1,91 % ;
958;66;;a retração de 1,69 % en os preços de os produtos de higiene pessoal ; acumulam redução;de 1,91 % ;
959;66;;a retração de 1,69 % en os preços de os produtos de higiene pessoal ; acumulam redução;de 1,91 % en o mês ;
960;66;;a retração de 1,69 % en os preços de os produtos de higiene pessoal ; acumulam redução;en o mês ;
961;66;;os produtos de higiene pessoal ; acumulam;redução de 1,91 % ;
962;66;;os produtos de higiene pessoal ; acumulam;redução de 1,91 % en o mês ;
963;67;Radicalizar por o mundo sobre duas rodas tem dois endereços certos : International Bicycle Fund , agência de cicloturismo em Seatlle ( EUA ) e Abercrombie & Kent , representada en o país por a Interpoint . ;agência de cicloturismo em Seatlle ; é;( EUA ) ;
964;67;Radicalizar por o mundo sobre duas rodas tem dois endereços certos : International Bicycle Fund , agência de cicloturismo em Seatlle ( EUA ) e Abercrombie & Kent , representada en o país por a Interpoint . ;Radicalizar por o mundo sobre duas rodas ; tem;dois endereços certos ;
965;67;Radicalizar por o mundo sobre duas rodas tem dois endereços certos : International Bicycle Fund , agência de cicloturismo em Seatlle ( EUA ) e Abercrombie & Kent , representada en o país por a Interpoint . ;Seatlle ; é;( EUA ) ;
966;67;;Abercrombie ; é;& Kent ;
967;67;;agência de cicloturismo em Seatlle ; é;( EUA ) ;
968;67;;Radicalizar por o mundo sobre duas rodas ; tem;dois endereços certos International Bicycle Fund , agência de cicloturismo em Seatlle ( EUA ) e Abercrombie & Kent ;
969;68;Rebeldes islâmicos fugiram em 1992 de o Tadjiquistão para o Afeganistão , após derrota para forças controladas por ex - comunistas . ;;;;
970;68;Rebeldes islâmicos fugiram em 1992 de o Tadjiquistão para o Afeganistão , após derrota para forças controladas por ex - comunistas . ;Rebeldes islâmicos ; fugiram;em 1992 ;
971;68;Rebeldes islâmicos fugiram em 1992 de o Tadjiquistão para o Afeganistão , após derrota para forças controladas por ex - comunistas . ;Rebeldes islâmicos ; fugiram;em 1992 de o Tadjiquistão ;
972;68;;Rebeldes islâmicos ; fugiram;após derrota controladas por ex - comunistas ;
973;68;;Rebeldes islâmicos ; fugiram;após derrota para forças ;
974;68;;Rebeldes islâmicos ; fugiram;após derrota para forças controladas por ex - comunistas ;
975;68;;Rebeldes islâmicos ; fugiram;de o Tadjiquistão ;
976;68;;Rebeldes islâmicos ; fugiram;em 1992 de o Tadjiquistão ;
977;68;;Rebeldes islâmicos ; fugiram;em 1992 de o Tadjiquistão para o Afeganistão ;
978;68;;Rebeldes islâmicos ; fugiram;em 1992 de o Tadjiquistão para o Afeganistão , após derrota para forças ;
979;68;;Rebeldes islâmicos ; fugiram;em 1992 de o Tadjiquistão para o Afeganistão , após derrota para forças controladas por ex - comunistas ;
980;68;;Rebeldes islâmicos ; fugiram;para o Afeganistão ;
981;69;Ciro Gomes , que ninguém fique com falsa impressão , não mudou em nada . ;Ciro Gomes ; não mudou;em nada ;
982;69;;Ciro Gomes ; fique;com falsa ;
983;69;;Ciro Gomes ; fique;com falsa impressão ;
984;69;;Ciro Gomes ; fique;impressão ;
985;69;;Ciro Gomes ; fique;que ;
986;70;Traduzindo em termos simples : nenhum político gosta de colocar azeitona en a empada de seus adversários . ;nenhum político ; gosta;de colocar azeitona ;
987;70;;nenhum político ; gosta;de colocar azeitona en a empada de seus adversários ;
988;70;;nenhum político ; gosta;de colocar en a empada de seus adversários ;
989;70;;nenhum político ; gosta;Traduzindo em termos simples ;
990;71;O prefeito , segundo colocado , teria de 27 % a 30 % de os votos . ;;;;
991;71;O prefeito , segundo colocado , teria de 27 % a 30 % de os votos . ;O prefeito , segundo colocado ; teria;de 27 % ;
992;71;;O prefeito , segundo colocado ; teria;a 30 % de os votos ;
993;71;;O prefeito , segundo colocado ; teria;de 27 % a 30 % de os votos ;
994;72;As embalagens , 33 % . ;;;;
995;73;en o início de o sequestro , havia sido pedido um resgate de US $ 12 milhões . ;;;;
996;73;en o início de o sequestro , havia sido pedido um resgate de US $ 12 milhões . ;um resgate de US $ 12 milhões ; havia sido pedido;en o início de o sequestro ;
997;74;Esta é a primeira vez desde 1930 que os EUA conseguem avançar além de a fase inicial de um campeonato mundial de futebol . ;Esta ; é a primeira vez;desde 1930 ;
998;74;Esta é a primeira vez desde 1930 que os EUA conseguem avançar além de a fase inicial de um campeonato mundial de futebol . ;Esta ; é a primeira vez;que os EUA conseguem avançar além de a fase inicial de um campeonato mundial de futebol ;
999;74;;Esta ; é;a primeira vez ;
1000;74;;Esta ; é;a primeira vez desde 1930 ;
1001;74;;Esta ; é a primeira vez;desde 1930 que ;
1002;74;;Esta ; é a primeira vez;desde 1930 que os EUA conseguem avançar além de a fase inicial de um campeonato mundial de futebol ;
1003;74;;Esta ; é a primeira vez;que ;
1004;74;;Esta ; é a primeira vez;que os EUA conseguem avançar além de a fase inicial de um campeonato mundial de futebol ;
1005;74;;os EUA ; conseguem;avançar além de a fase inicial de um campeonato mundial de futebol ;
1006;74;;os EUA ; conseguem;avançar além de a fase inicial de um campeonato mundial de futebol ;x
1007;74;;os EUA ; conseguem;avançar além de a fase inicial de um campeonato mundial de futebol que ;
1008;75;A casa de quatro quartos , alugada por a própria Unesp , tem uma imensa infiltração de água en a sala . ;A casa de quatro quartos ; tem;uma imensa infiltração de água ;
1009;75;;A casa de quatro quartos ; alugada;por a própria Unesp ;
1010;75;;A casa de quatro quartos ; tem;uma imensa infiltração de água en a sala ;
1011;76;Ela afirma que as escolas e as pessoas não podem ficar imunes a a tecnologia . ;as escolas ; não podem ficar;imunes a a tecnologia ;
1012;76;Ela afirma que as escolas e as pessoas não podem ficar imunes a a tecnologia . ;as escolas e as pessoas ; não podem ficar;imunes a a tecnologia ;
1013;76;;as escolas ; não podem ficar;imunes a a tecnologia ;x
1014;76;;as escolas e as pessoas ; não podem ficar;imunes a a tecnologia ;x
1015;76;;as pessoas ; não podem ficar;imunes a a tecnologia ;
1016;76;;Ela ; afirma;que ;
1017;77;Com isso , só falta marcar a data exata para a convocação extra de os parlamentares . ;;;;
1018;78;O ministro Rubens Ricupero ( Fazenda ) negou que os recursos tenham sido desviados para fins não - sociais . ;os recursos ; tenham sido desviados;para fins não - sociais ;
1019;78;;( Fazenda ) ; negou;que ;
1020;78;;O ministro ; é;( Fazenda ) ;
1021;78;;O ministro ; é;Rubens Ricupero ;
1022;78;;O ministro ; negou;que ;
1023;78;;os recursos ; tenham sido desviados;para fins não - sociais ;x
1024;78;;Rubens Ricupero ; é;( Fazenda ) ;
1025;78;;Rubens Ricupero ; negou;que ;
1026;79;Nossos esforços estão marcados por o compromisso em envolver a sociedade como um todo . ;Nossos esforços ; estão marcados;por o compromisso ;
1027;79;Nossos esforços estão marcados por o compromisso em envolver a sociedade como um todo . ;Nossos esforços ; estão marcados;por o compromisso em envolver a sociedade ;
1028;79;;Nossos esforços ; estão marcados;em envolver a sociedade ;
1029;79;;Nossos esforços ; estão marcados;em envolver como um todo ;
1030;79;;Nossos esforços ; estão marcados;por o compromisso em envolver a sociedade ;
1031;79;;Nossos esforços ; estão marcados;por o compromisso em envolver a sociedade como um todo ;
1032;79;;Nossos esforços ; estão marcados;por o compromisso em envolver como um todo ;
1033;80;Segundo Guardiano , 31 , nenhum se forma hoje . ;;;;
1034;80;Segundo Guardiano , 31 , nenhum se forma hoje . ;nenhum ; se forma;hoje ;
1035;80;Segundo Guardiano , 31 , nenhum se forma hoje . ;se ; forma;hoje ;
1036;80;;nenhum ; se forma;Segundo Guardiano , 31 ;
1037;80;;se ; forma;Segundo Guardiano ;
1038;80;;se ; forma;Segundo Guardiano , 31 ;
1039;81;Com volante de diâmetro grande demais , a direção de o Corsa é mais macia em manobras . ;a direção de o Corsa ; é;mais macia em manobras ;
1040;81;Com volante de diâmetro grande demais , a direção de o Corsa é mais macia em manobras . ;a direção de o Corsa ; é mais macia;em manobras ;
1041;81;;a direção de o Corsa ; é;mais macia Com volante de diâmetro grande ;
1042;81;;a direção de o Corsa ; é;mais macia Com volante de diâmetro grande demais ;
1043;81;;a direção de o Corsa ; é;mais macia em manobras Com volante de diâmetro grande demais ;
1044;81;;a direção de o Corsa ; é mais macia;Com volante de diâmetro grande ;
1045;81;;a direção de o Corsa ; é mais macia;Com volante de diâmetro grande demais ;
1046;82;Venceu o holandês Richard Krajicek e só parou diante de Sampras . ;o holandês ; é;Richard Krajicek ;
1047;83;Drasco Todos jogadores que treinei sabem quem é Tostão , o melhor atacante de a história de o futebol para manter uma bola , organizar o jogo , fazer a tabela . ;;;;
